run_id,seed,offered_load_mbps,mobility_speed_mps,lifi_fov_deg,branch,n_cpe,rx_packet_fraction,throughput_mbps,mean_delay_ms,mean_jitter_ms,FlowMonitor_reported_loss_ratio,tx_packets_mean,rx_packets_mean,lost_packets_mean,rx_bytes_mean
load10p0_speed0p5_fov70p0_seed1,1,10.0,0.5,70.0,NR,3,1.0,10.271311502103794,2.5321275792855307,0.231352066313253,0.0,10376.0,10376.0,0.0,10915552.0
load10p0_speed0p5_fov70p0_seed1,1,10.0,0.5,70.0,WiFi80211ax,3,0.22719095348239526,2.2058098959144896,2413.695769123315,3.412313154191124,0.4056797738370599,10376.0,2357.3333333333335,4209.333333333333,2479914.6666666665
load10p0_speed0p5_fov70p0_seed2,2,10.0,0.5,70.0,LiFi,3,1.0,10.27432576784968,0.08432999999999999,0.0,0.0,10376.0,10376.0,0.0,10915552.0
load10p0_speed0p5_fov70p0_seed2,2,10.0,0.5,70.0,NR,3,1.0,10.271311502103794,2.5321275792855307,0.231352066313253,0.0,10376.0,10376.0,0.0,10915552.0
load10p0_speed0p5_fov70p0_seed2,2,10.0,0.5,70.0,WiFi80211ax,3,0.22725520431765614,2.2059840209033155,2413.081713654823,3.471339868411144,0.40529426882549474,10376.0,2358.0,4205.333333333333,2480616.0
load10p0_speed0p5_fov70p0_seed3,3,10.0,0.5,70.0,LiFi,3,1.0,10.27432576784968,0.08432999999999999,0.0,0.0,10376.0,10376.0,0.0,10915552.0
load10p0_speed0p5_fov70p0_seed3,3,10.0,0.5,70.0,NR,3,1.0,10.271311502103794,2.5321275792855307,0.231352066313253,0.0,10376.0,10376.0,0.0,10915552.0
load10p0_speed0p5_fov70p0_seed3,3,10.0,0.5,70.0,WiFi80211ax,3,0.22719095348239526,2.2056770006349864,2413.478850982011,3.464726306680722,0.4052621434078643,10376.0,2357.3333333333335,4205.0,2479914.6666666665
load10p0_speed3p0_fov40p0_seed1,1,10.0,3.0,40.0,LiFi,3,0.2905101516319712,3.4483142397991307,0.05621999999999999,0.0,0.0,10376.0,3014.3333333333335,0.0,3171078.6666666665
load10p0_speed3p0_fov40p0_seed1,1,10.0,3.0,40.0,NR,3,1.0,10.271311502103794,2.5321275792855307,0.231352066313253,0.0,10376.0,10376.0,0.0,10915552.0
load10p0_speed3p0_fov40p0_seed1,1,10.0,3.0,40.0,WiFi80211ax,3,0.22719095348239526,2.2058052503101764,2413.695029418446,3.4115989923462826,0.4056797738370599,10376.0,2357.3333333333335,4209.333333333333,2479914.6666666665
load10p0_speed3p0_fov40p0_seed2,2,10.0,3.0,40.0,LiFi,3,0.21295939347211512,5.45946753657618,0.08433,0.0,0.0,10376.0,2209.6666666666665,0.0,2324569.3333333335
load10p0_speed3p0_fov40p0_seed2,2,10.0,3.0,40.0,NR,3,1.0,10.271311502103794,2.5321275792855307,0.231352066313253,0.0,10376.0,10376.0,0.0,10915552.0
load10p0_speed3p0_fov40p0_seed2,2,10.0,3.0,40.0,WiFi80211ax,3,0.22725520431765614,2.2059773227305786,2413.0888267486202,3.471802593803285,0.40529426882549474,10376.0,2358.0,4205.333333333333,2480616.0
load10p0_speed3p0_fov40p0_seed3,3,10.0,3.0,40.0,LiFi,3,0.42501927525057825,5.409204232997159,0.05622,0.0,0.0,10376.0,4410.0,0.0,4639320.0
load10p0_speed3p0_fov40p0_seed3,3,10.0,3.0,40.0,NR,3,1.0,10.271311502103794,2.5336064947956825,0.232057174875502,0.0,10376.0,10376.0,0.0,10915552.0
load10p0_speed3p0_fov40p0_seed3,3,10.0,3.0,40.0,WiFi80211ax,3,0.22719095348239526,2.2056719941417557,2413.4850925699184,3.464500347728548,0.4052621434078643,10376.0,2357.3333333333335,4205.0,2479914.6666666665
load10p0_speed3p0_fov70p0_seed1,1,10.0,3.0,70.0,LiFi,3,0.9419493703418145,10.164509925700544,0.08432999999999999,0.0,0.0,10376.0,9773.666666666666,0.0,10281897.333333334
load10p0_speed3p0_fov70p0_seed1,1,10.0,3.0,70.0,NR,3,1.0,10.271311502103794,2.5321275792855307,0.231352066313253,0.0,10376.0,10376.0,0.0,10915552.0
load10p0_speed3p0_fov70p0_seed1,1,10.0,3.0,70.0,WiFi80211ax,3,0.22719095348239526,2.2058052503101764,2413.695029418446,3.4115989923462826,0.4056797738370599,10376.0,2357.3333333333335,4209.333333333333,2479914.6666666665
load10p0_speed3p0_fov70p0_seed2,2,10.0,3.0,70.0,LiFi,3,0.7911526599845798,9.810228869999952,0.08433,0.0,0.0,10376.0,8209.0,0.0,8635868.0
load10p0_speed3p0_fov70p0_seed2,2,10.0,3.0,70.0,NR,3,1.0,10.271311502103794,2.5321275792855307,0.231352066313253,0.0,10376.0,10376.0,0.0,10915552.0
load10p0_speed3p0_fov70p0_seed2,2,10.0,3.0,70.0,WiFi80211ax,3,0.22725520431765614,2.2059773227305786,2413.0888267486202,3.471802593803285,0.40529426882549474,10376.0,2358.0,4205.333333333333,2480616.0
load10p0_speed3p0_fov70p0_seed3,3,10.0,3.0,70.0,LiFi,3,0.8039385762014906,9.791938725080875,0.08432999999999999,0.0,0.0,10376.0,8341.666666666666,0.0,8775433.333333334
load10p0_speed3p0_fov70p0_seed3,3,10.0,3.0,70.0,NR,3,1.0,10.271311502103794,2.5336064947956825,0.232057174875502,0.0,10376.0,10376.0,0.0,10915552.0
load10p0_speed3p0_fov70p0_seed3,3,10.0,3.0,70.0,WiFi80211ax,3,0.22719095348239526,2.2056719941417557,2413.4850925699184,3.464500347728548,0.4052621434078643,10376.0,2357.3333333333335,4205.0,2479914.6666666665
load20p0_speed0p5_fov40p0_seed1,1,20.0,0.5,40.0,LiFi,3,0.9813190696479054,20.16381186720371,0.08432999999999999,0.0,0.0,20752.0,20364.333333333332,0.0,21423278.666666668
load20p0_speed0p5_fov40p0_seed1,1,20.0,0.5,40.0,NR,3,1.0,20.541414938461482,2.5582116010665636,0.15018624323325785,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed0p5_fov40p0_seed1,1,20.0,0.5,40.0,WiFi80211ax,3,0.11359547674119763,2.2058133555033543,1658.9816905327082,4.53255416986881,0.7013299922898998,20752.0,2357.3333333333335,14554.0,2479914.6666666665
load20p0_speed0p5_fov40p0_seed2,2,20.0,0.5,40.0,LiFi,3,1.0,20.547661296787425,0.08432999999999999,0.0,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed0p5_fov40p0_seed2,2,20.0,0.5,40.0,NR,3,1.0,20.541414938461482,2.5582116010665636,0.15018624323325785,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed0p5_fov40p0_seed2,2,20.0,0.5,40.0,WiFi80211ax,3,0.11364366486764328,2.206690062769076,1656.8720378095195,4.505926585446646,0.7012818041634541,20752.0,2358.3333333333335,14553.0,2480966.6666666665
load20p0_speed0p5_fov40p0_seed3,3,20.0,0.5,40.0,LiFi,3,0.8314218709843229,19.17591750400682,0.08432999999999999,0.0,0.0,20752.0,17253.666666666668,0.0,18150857.333333332
load20p0_speed0p5_fov40p0_seed3,3,20.0,0.5,40.0,NR,3,1.0,20.541414938461482,2.5582116010665636,0.15018624323325785,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed0p5_fov40p0_seed3,3,20.0,0.5,40.0,WiFi80211ax,3,0.11351516319712157,2.204096726449736,1659.995131375093,4.547077866160012,0.7012014906193781,20752.0,2355.6666666666665,14551.333333333334,2478161.3333333335
load20p0_speed0p5_fov70p0_seed1,1,20.0,0.5,70.0,LiFi,3,1.0,20.547661296787425,0.08432999999999999,0.0,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed0p5_fov70p0_seed1,1,20.0,0.5,70.0,NR,3,1.0,20.541414938461482,2.5582116010665636,0.15018624323325785,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed0p5_fov70p0_seed1,1,20.0,0.5,70.0,WiFi80211ax,3,0.11359547674119763,2.2058133555033543,1658.9816905327082,4.53255416986881,0.7013299922898998,20752.0,2357.3333333333335,14554.0,2479914.6666666665
load20p0_speed0p5_fov70p0_seed2,2,20.0,0.5,70.0,LiFi,3,1.0,20.547661296787425,0.08432999999999999,0.0,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed0p5_fov70p0_seed2,2,20.0,0.5,70.0,NR,3,1.0,20.541414938461482,2.5582116010665636,0.15018624323325785,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed0p5_fov70p0_seed2,2,20.0,0.5,70.0,WiFi80211ax,3,0.11364366486764328,2.206690062769076,1656.8720378095195,4.505926585446646,0.7012818041634541,20752.0,2358.3333333333335,14553.0,2480966.6666666665
load20p0_speed0p5_fov70p0_seed3,3,20.0,0.5,70.0,LiFi,3,1.0,20.547661296787425,0.08432999999999999,0.0,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed0p5_fov70p0_seed3,3,20.0,0.5,70.0,NR,3,1.0,20.541414938461482,2.5582116010665636,0.15018624323325785,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed0p5_fov70p0_seed3,3,20.0,0.5,70.0,WiFi80211ax,3,0.11351516319712157,2.204096726449736,1659.995131375093,4.547077866160012,0.7012014906193781,20752.0,2355.6666666666665,14551.333333333334,2478161.3333333335
load20p0_speed3p0_fov40p0_seed1,1,20.0,3.0,40.0,LiFi,3,0.290494088923156,6.8957638217653745,0.05622,0.0,0.0,20752.0,6028.333333333333,0.0,6341806.666666667
load20p0_speed3p0_fov40p0_seed1,1,20.0,3.0,40.0,NR,3,1.0,20.541414938461482,2.5582116010665636,0.15018624323325785,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed3p0_fov40p0_seed1,1,20.0,3.0,40.0,WiFi80211ax,3,0.11359547674119763,2.2058087441552723,1658.9890870861932,4.5325338199088625,0.7013299922898998,20752.0,2357.3333333333335,14554.0,2479914.6666666665
load20p0_speed3p0_fov40p0_seed2,2,20.0,3.0,40.0,LiFi,3,0.21289514263685427,10.915215759376272,0.08433,0.0,0.0,20752.0,4418.0,0.0,4647736.0
load20p0_speed3p0_fov40p0_seed2,2,20.0,3.0,40.0,NR,3,1.0,20.541414938461482,2.5582116010665636,0.15018624323325785,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed3p0_fov40p0_seed2,2,20.0,3.0,40.0,WiFi80211ax,3,0.11364366486764328,2.2066811302742666,1656.9219440517206,4.509020246531893,0.7012818041634541,20752.0,2358.3333333333335,14553.0,2480966.6666666665
load20p0_speed3p0_fov40p0_seed3,3,20.0,3.0,40.0,LiFi,3,0.42498714983294783,10.816947289132067,0.05622,0.0,0.0,20752.0,8819.333333333334,0.0,9277938.666666666
load20p0_speed3p0_fov40p0_seed3,3,20.0,3.0,40.0,NR,3,1.0,20.541414938461482,2.5613862788486252,0.15086837042391532,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed3p0_fov40p0_seed3,3,20.0,3.0,40.0,WiFi80211ax,3,0.11351516319712157,2.20409207827527,1660.0009566495073,4.547217141061475,0.7012014906193781,20752.0,2355.6666666666665,14551.333333333334,2478161.3333333335
load20p0_speed3p0_fov70p0_seed1,1,20.0,3.0,70.0,LiFi,3,0.9419493703418145,20.32798523057707,0.08432999999999999,0.0,0.0,20752.0,19547.333333333332,0.0,20563794.666666668
load20p0_speed3p0_fov70p0_seed1,1,20.0,3.0,70.0,NR,3,1.0,20.541414938461482,2.5582116010665636,0.15018624323325785,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed3p0_fov70p0_seed1,1,20.0,3.0,70.0,WiFi80211ax,3,0.11359547674119763,2.2058087441552723,1658.9890870861932,4.5325338199088625,0.7013299922898998,20752.0,2357.3333333333335,14554.0,2479914.6666666665
load20p0_speed3p0_fov70p0_seed2,2,20.0,3.0,70.0,LiFi,3,0.7911365972757646,19.619221386132327,0.08432999999999999,0.0,0.0,20752.0,16417.666666666668,0.0,17271385.333333332
load20p0_speed3p0_fov70p0_seed2,2,20.0,3.0,70.0,NR,3,1.0,20.541414938461482,2.5582116010665636,0.15018624323325785,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed3p0_fov70p0_seed2,2,20.0,3.0,70.0,WiFi80211ax,3,0.11364366486764328,2.2066811302742666,1656.9219440517206,4.509020246531893,0.7012818041634541,20752.0,2358.3333333333335,14553.0,2480966.6666666665
load20p0_speed3p0_fov70p0_seed3,3,20.0,3.0,70.0,LiFi,3,0.803890388075045,19.58115149059704,0.08432999999999999,0.0,0.0,20752.0,16682.333333333332,0.0,17549814.666666668
load20p0_speed3p0_fov70p0_seed3,3,20.0,3.0,70.0,NR,3,1.0,20.541414938461482,2.5613862788486252,0.15086837042391532,0.0,20752.0,20752.0,0.0,21831104.0
load20p0_speed3p0_fov70p0_seed3,3,20.0,3.0,70.0,WiFi80211ax,3,0.11351516319712157,2.20409207827527,1660.0009566495073,4.547217141061475,0.7012014906193781,20752.0,2355.6666666666665,14551.333333333334,2478161.3333333335
load2p0_speed0p5_fov40p0_seed1,1,2.0,0.5,40.0,LiFi,3,0.9812138728323699,2.017039474663627,0.08432999999999999,0.0,0.0,2076.0,2037.0,0.0,2142924.0
load2p0_speed0p5_fov40p0_seed1,1,2.0,0.5,40.0,NR,3,1.0,2.05505422883264,2.532099140655106,0.1564879865060241,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov40p0_seed1,1,2.0,0.5,40.0,WiFi80211ax,3,0.9998394348105331,2.054134830799262,4.764855867991891,1.9685229360936125,0.0,2076.0,2075.6666666666665,0.0,2183601.3333333335
load2p0_speed0p5_fov40p0_seed2,2,2.0,0.5,40.0,LiFi,3,1.0,2.0556573143847277,0.08432999999999999,0.0,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov40p0_seed2,2,2.0,0.5,40.0,NR,3,1.0,2.05505422883264,2.532099140655106,0.1564879865060241,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov40p0_seed2,2,2.0,0.5,40.0,WiFi80211ax,3,1.0,2.054457894160291,4.769213911368015,1.9706904973493975,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov40p0_seed3,3,2.0,0.5,40.0,LiFi,3,0.8314065510597303,1.9185597697034174,0.08432999999999999,0.0,0.0,2076.0,1726.0,0.0,1815752.0
load2p0_speed0p5_fov40p0_seed3,3,2.0,0.5,40.0,NR,3,1.0,2.05505422883264,2.532099140655106,0.1564879865060241,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov40p0_seed3,3,2.0,0.5,40.0,WiFi80211ax,3,1.0,2.054638832606737,4.705160012202954,1.9710583791164658,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov70p0_seed1,1,2.0,0.5,70.0,LiFi,3,1.0,2.0556573143847277,0.08432999999999999,0.0,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov70p0_seed1,1,2.0,0.5,70.0,NR,3,1.0,2.05505422883264,2.532099140655106,0.1564879865060241,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov70p0_seed1,1,2.0,0.5,70.0,WiFi80211ax,3,0.9998394348105331,2.054134830799262,4.764855867991891,1.9685229360936125,0.0,2076.0,2075.6666666666665,0.0,2183601.3333333335
load2p0_speed0p5_fov70p0_seed2,2,2.0,0.5,70.0,LiFi,3,1.0,2.0556573143847277,0.08432999999999999,0.0,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov70p0_seed2,2,2.0,0.5,70.0,NR,3,1.0,2.05505422883264,2.532099140655106,0.1564879865060241,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov70p0_seed2,2,2.0,0.5,70.0,WiFi80211ax,3,1.0,2.054457894160291,4.769213911368015,1.9706904973493975,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov70p0_seed3,3,2.0,0.5,70.0,LiFi,3,1.0,2.0556573143847277,0.08432999999999999,0.0,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov70p0_seed3,3,2.0,0.5,70.0,NR,3,1.0,2.05505422883264,2.532099140655106,0.1564879865060241,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed0p5_fov70p0_seed3,3,2.0,0.5,70.0,WiFi80211ax,3,1.0,2.054638832606737,4.705160012202954,1.9710583791164658,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed3p0_fov40p0_seed1,1,2.0,3.0,40.0,LiFi,3,0.2907835581245986,0.6909730700680784,0.05622,0.0,0.0,2076.0,603.6666666666666,0.0,635057.3333333334
load2p0_speed3p0_fov40p0_seed1,1,2.0,3.0,40.0,NR,3,1.0,2.05505422883264,2.532099140655106,0.1564879865060241,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed3p0_fov40p0_seed1,1,2.0,3.0,40.0,WiFi80211ax,3,0.9998394348105331,2.0541278839653243,4.770822027469648,1.9685575189255382,0.0,2076.0,2075.6666666666665,0.0,2183601.3333333335
load2p0_speed3p0_fov40p0_seed2,2,2.0,3.0,40.0,LiFi,3,0.21307000642260757,1.0930144363774068,0.08433,0.0,0.0,2076.0,442.3333333333333,0.0,465334.6666666667
load2p0_speed3p0_fov40p0_seed2,2,2.0,3.0,40.0,NR,3,1.0,2.05505422883264,2.532099140655106,0.1564879865060241,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed3p0_fov40p0_seed2,2,2.0,3.0,40.0,WiFi80211ax,3,1.0,2.0544833483271776,4.755396812941554,1.972009609317269,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed3p0_fov40p0_seed3,3,2.0,3.0,40.0,LiFi,3,0.42485549132947975,1.082048670004472,0.05622,0.0,0.0,2076.0,882.0,0.0,927864.0
load2p0_speed3p0_fov40p0_seed3,3,2.0,3.0,40.0,NR,3,1.0,2.05505422883264,2.53297077970456,0.15791081959839356,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed3p0_fov40p0_seed3,3,2.0,3.0,40.0,WiFi80211ax,3,1.0,2.0546322196545197,4.715684417308927,1.969059312128514,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed3p0_fov70p0_seed1,1,2.0,3.0,70.0,LiFi,3,0.9418754014129737,2.033657307740803,0.08433,0.0,0.0,2076.0,1955.3333333333333,0.0,2057010.6666666667
load2p0_speed3p0_fov70p0_seed1,1,2.0,3.0,70.0,NR,3,1.0,2.05505422883264,2.532099140655106,0.1564879865060241,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed3p0_fov70p0_seed1,1,2.0,3.0,70.0,WiFi80211ax,3,0.9998394348105331,2.0541278839653243,4.770822027469648,1.9685575189255382,0.0,2076.0,2075.6666666666665,0.0,2183601.3333333335
load2p0_speed3p0_fov70p0_seed2,2,2.0,3.0,70.0,LiFi,3,0.7912652536929994,1.9631894142795874,0.08433,0.0,0.0,2076.0,1642.6666666666667,0.0,1728085.3333333333
load2p0_speed3p0_fov70p0_seed2,2,2.0,3.0,70.0,NR,3,1.0,2.05505422883264,2.532099140655106,0.1564879865060241,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed3p0_fov70p0_seed2,2,2.0,3.0,70.0,WiFi80211ax,3,1.0,2.0544833483271776,4.755396812941554,1.972009609317269,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed3p0_fov70p0_seed3,3,2.0,3.0,70.0,LiFi,3,0.8037893384714194,1.958857653316381,0.08432999999999999,0.0,0.0,2076.0,1668.6666666666667,0.0,1755437.3333333333
load2p0_speed3p0_fov70p0_seed3,3,2.0,3.0,70.0,NR,3,1.0,2.05505422883264,2.53297077970456,0.15791081959839356,0.0,2076.0,2076.0,0.0,2183952.0
load2p0_speed3p0_fov70p0_seed3,3,2.0,3.0,70.0,WiFi80211ax,3,1.0,2.0546322196545197,4.715684417308927,1.969059312128514,0.0,2076.0,2076.0,0.0,2183952.0
load5p0_speed0p5_fov40p0_seed1,1,5.0,0.5,40.0,LiFi,3,0.9813672577743511,5.0419294164160835,0.08432999999999999,0.0,0.0,5188.0,5091.333333333333,0.0,5356082.666666667
load5p0_speed0p5_fov40p0_seed1,1,5.0,0.5,40.0,NR,3,1.0,5.1362598905092245,2.532133093549216,0.20106703116766275,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed0p5_fov40p0_seed1,1,5.0,0.5,40.0,WiFi80211ax,3,0.454189154459008,2.205015618556996,1314.463535086721,2.8833031275210117,0.3545361089694166,5188.0,2356.3333333333335,1839.3333333333333,2478862.6666666665
load5p0_speed0p5_fov40p0_seed2,2,5.0,0.5,40.0,LiFi,3,1.0,5.137658074970533,0.08432999999999999,0.0,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed0p5_fov40p0_seed2,2,5.0,0.5,40.0,NR,3,1.0,5.1362598905092245,2.532133093549216,0.20106703116766275,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed0p5_fov40p0_seed2,2,5.0,0.5,40.0,WiFi80211ax,3,0.4545104086353123,2.206794524814417,1313.6735429808236,2.914328622279373,0.35447185813415577,5188.0,2358.0,1839.0,2480616.0
load5p0_speed0p5_fov40p0_seed3,3,5.0,0.5,40.0,LiFi,3,0.8314058082755076,4.794447806992725,0.08432999999999999,0.0,0.0,5188.0,4313.333333333333,0.0,4537626.666666667
load5p0_speed0p5_fov40p0_seed3,3,5.0,0.5,40.0,NR,3,1.0,5.1362598905092245,2.532133093549216,0.20106703116766275,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed0p5_fov40p0_seed3,3,5.0,0.5,40.0,WiFi80211ax,3,0.4543176561295297,2.204803948141305,1314.0885155384285,2.9252462892565303,0.3544076072988949,5188.0,2357.0,1838.6666666666667,2479564.0
load5p0_speed0p5_fov70p0_seed1,1,5.0,0.5,70.0,LiFi,3,1.0,5.137658074970533,0.08432999999999999,0.0,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed0p5_fov70p0_seed1,1,5.0,0.5,70.0,NR,3,1.0,5.1362598905092245,2.532133093549216,0.20106703116766275,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed0p5_fov70p0_seed1,1,5.0,0.5,70.0,WiFi80211ax,3,0.454189154459008,2.205015618556996,1314.463535086721,2.8833031275210117,0.3545361089694166,5188.0,2356.3333333333335,1839.3333333333333,2478862.6666666665
load5p0_speed0p5_fov70p0_seed2,2,5.0,0.5,70.0,LiFi,3,1.0,5.137658074970533,0.08432999999999999,0.0,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed0p5_fov70p0_seed2,2,5.0,0.5,70.0,NR,3,1.0,5.1362598905092245,2.532133093549216,0.20106703116766275,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed0p5_fov70p0_seed2,2,5.0,0.5,70.0,WiFi80211ax,3,0.4545104086353123,2.206794524814417,1313.6735429808236,2.914328622279373,0.35447185813415577,5188.0,2358.0,1839.0,2480616.0
load5p0_speed0p5_fov70p0_seed3,3,5.0,0.5,70.0,LiFi,3,1.0,5.137658074970533,0.08432999999999999,0.0,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed0p5_fov70p0_seed3,3,5.0,0.5,70.0,NR,3,1.0,5.1362598905092245,2.532133093549216,0.20106703116766275,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed0p5_fov70p0_seed3,3,5.0,0.5,70.0,WiFi80211ax,3,0.4543176561295297,2.204803948141305,1314.0885155384285,2.9252462892565303,0.3544076072988949,5188.0,2357.0,1838.6666666666667,2479564.0
load5p0_speed3p0_fov40p0_seed1,1,5.0,3.0,40.0,LiFi,3,0.29047802621434077,1.7242594787526349,0.05622,0.0,0.0,5188.0,1507.0,0.0,1585364.0
load5p0_speed3p0_fov40p0_seed1,1,5.0,3.0,40.0,NR,3,1.0,5.1362598905092245,2.532133093549216,0.20106703116766275,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed3p0_fov40p0_seed1,1,5.0,3.0,40.0,WiFi80211ax,3,0.4543819069647905,2.205550154987691,1312.1049927857373,2.91987356356468,0.35248008224106914,5188.0,2357.3333333333335,1828.6666666666667,2479914.6666666665
load5p0_speed3p0_fov40p0_seed2,2,5.0,3.0,40.0,LiFi,3,0.21305576972500642,2.7309175152259857,0.08433,0.0,0.0,5188.0,1105.3333333333333,0.0,1162810.6666666667
load5p0_speed3p0_fov40p0_seed2,2,5.0,3.0,40.0,NR,3,1.0,5.1362598905092245,2.532133093549216,0.20106703116766275,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed3p0_fov40p0_seed2,2,5.0,3.0,40.0,WiFi80211ax,3,0.4545104086353123,2.2067873519926846,1313.6798696376552,2.9133731556915947,0.35447185813415577,5188.0,2358.0,1839.0,2480616.0
load5p0_speed3p0_fov40p0_seed3,3,5.0,3.0,40.0,LiFi,3,0.42501927525057825,2.704731819497542,0.05622,0.0,0.0,5188.0,2205.0,0.0,2319660.0
load5p0_speed3p0_fov40p0_seed3,3,5.0,3.0,40.0,NR,3,1.0,5.1362598905092245,2.533730184528399,0.20196728847760426,0.0,5188.0,5188.0,0.0,5457776.0
load5p0_speed3p0_fov40p0_seed3,3,5.0,3.0,40.0,WiFi80211ax,3,0.4543176561295297,2.2064851756734187,1317.3186910406969,2.9138750908506377,0.3535080956052429,5188.0,2357.0,1834.0,2479564.0
load5p0_speed3p0_fov70p0_seed1,1,5.0,3.0,70.0,LiFi,3,0.9420457465947057,5.083165372524804,0.08432999999999999,0.0,0.0,5188.0,4887.333333333333,0.0,5141474.666666667
