run_id,seed,offered_load_mbps,mobility_speed_mps,lifi_fov_deg,branch,CPE,FlowId,source_ip,destination_ip,source_port,destination_port,tx_packets,rx_packets,lost_packets,FlowMonitor_lostPackets,rx_bytes,first_tx_s,last_rx_s,duration_s,throughput_mbps,mean_delay_ms,mean_jitter_ms,FlowMonitor_reported_loss_ratio,mapping_status,interface_route_status
load10p0_speed0p5_fov40p0_seed2,2,10.0,0.5,40.0,NR,3,13,1.0.0.2,7.0.0.4,49155,4002,10376,10376,0,0,10915552,1.0,9.501707141,8.501707141,10.271397797140375,2.4616335100231304,0.23104225812048193,0.0,MATCHED,PASS
load10p0_speed0p5_fov40p0_seed3,3,10.0,0.5,40.0,WiFi80211ax,1,5,10.20.0.1,10.20.0.2,49153,5000,10376,2480,4203,4203,2608960,1.0,9.989778401,8.989778401,2.321712401462342,2448.0165967806447,3.3370192642194434,0.4050693909020817,MATCHED,PASS
load10p0_speed0p5_fov40p0_seed3,3,10.0,0.5,40.0,WiFi80211ax,2,6,10.20.0.1,10.20.0.3,49154,5001,10376,2340,4207,4207,2461680,1.0,9.994781415,8.994781415,2.189429524897465,2426.740716131196,3.4765597584437797,0.40545489591364686,MATCHED,PASS
load10p0_speed0p5_fov40p0_seed3,3,10.0,0.5,40.0,WiFi80211ax,3,7,10.20.0.1,10.20.0.4,49155,5002,10376,2252,4205,4205,2369104,1.0,9.999919426,8.999919426,2.1058890755451527,2365.679240034192,3.5805998973789426,0.4052621434078643,MATCHED,PASS
load10p0_speed0p5_fov40p0_seed3,3,10.0,0.5,40.0,LiFi,1,8,10.30.0.1,10.30.0.2,49153,6000,10376,5128,0,0,5394656,1.0,6.25279473,5.25279473,8.216054542074216,0.08433,0.0,0.0,MATCHED,PASS
load10p0_speed0p5_fov40p0_seed3,3,10.0,0.5,40.0,LiFi,2,9,10.30.1.1,10.30.1.2,49154,6001,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed0p5_fov40p0_seed3,3,10.0,0.5,40.0,LiFi,3,10,10.30.2.1,10.30.2.2,49155,6002,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed0p5_fov40p0_seed3,3,10.0,0.5,40.0,NR,1,11,1.0.0.2,7.0.0.2,49153,4000,10376,10376,0,0,10915552,1.0,9.501849997,8.501849997,10.271225207550554,2.6026032914417883,0.23173072077108434,0.0,MATCHED,PASS
load10p0_speed0p5_fov40p0_seed3,3,10.0,0.5,40.0,NR,2,12,1.0.0.2,7.0.0.3,49154,4001,10376,10376,0,0,10915552,1.0,9.501778569,8.501778569,10.271311501620454,2.5321459363916734,0.23128322004819277,0.0,MATCHED,PASS
load10p0_speed0p5_fov40p0_seed3,3,10.0,0.5,40.0,NR,3,13,1.0.0.2,7.0.0.4,49155,4002,10376,10376,0,0,10915552,1.0,9.501707141,8.501707141,10.271397797140375,2.4616335100231304,0.23104225812048193,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed1,1,10.0,0.5,70.0,WiFi80211ax,1,5,10.20.0.1,10.20.0.2,49153,5000,10376,2296,4210,4210,2415392,1.0,9.989058523,8.989058523,2.14962845670195,2395.412434521777,3.490844595642702,0.40574402467232074,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed1,1,10.0,0.5,70.0,WiFi80211ax,2,6,10.20.0.1,10.20.0.3,49154,5001,10376,2480,4208,4208,2608960,1.0,9.994106536,8.994106536,2.320595149330128,2394.324070296774,3.258114964098427,0.4055512721665382,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed1,1,10.0,0.5,70.0,WiFi80211ax,3,7,10.20.0.1,10.20.0.4,49155,5002,10376,2296,4210,4210,2415392,1.0,9.999199548,8.999199548,2.147206081711391,2451.350802551394,3.487979902832244,0.40574402467232074,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed1,1,10.0,0.5,70.0,LiFi,1,8,10.30.0.1,10.30.0.2,49153,6000,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed1,1,10.0,0.5,70.0,LiFi,2,9,10.30.1.1,10.30.1.2,49154,6001,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed1,1,10.0,0.5,70.0,LiFi,3,10,10.30.2.1,10.30.2.2,49155,6002,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed1,1,10.0,0.5,70.0,NR,1,11,1.0.0.2,7.0.0.2,49153,4000,10376,10376,0,0,10915552,1.0,9.501849997,8.501849997,10.271225207550554,2.6026032914417883,0.23173072077108434,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed1,1,10.0,0.5,70.0,NR,2,12,1.0.0.2,7.0.0.3,49154,4001,10376,10376,0,0,10915552,1.0,9.501778569,8.501778569,10.271311501620454,2.5321459363916734,0.23128322004819277,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed1,1,10.0,0.5,70.0,NR,3,13,1.0.0.2,7.0.0.4,49155,4002,10376,10376,0,0,10915552,1.0,9.501707141,8.501707141,10.271397797140375,2.4616335100231304,0.23104225812048193,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed2,2,10.0,0.5,70.0,WiFi80211ax,1,5,10.20.0.1,10.20.0.2,49153,5000,10376,2364,4203,4203,2486928,1.0,9.992037486,8.992037486,2.2125601712599448,2417.1823930122673,3.4792899538721964,0.4050693909020817,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed2,2,10.0,0.5,70.0,WiFi80211ax,2,6,10.20.0.1,10.20.0.3,49154,5001,10376,2444,4205,4205,2571088,1.0,9.997058499,8.997058499,2.286158748693938,2443.968557861293,3.3295605374539496,0.4052621434078643,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed2,2,10.0,0.5,70.0,WiFi80211ax,3,7,10.20.0.1,10.20.0.4,49155,5002,10376,2266,4208,4208,2383832,1.0,9.998847562,8.998847562,2.1192331427560633,2378.0941900909093,3.605169113907285,0.4055512721665382,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed2,2,10.0,0.5,70.0,LiFi,1,8,10.30.0.1,10.30.0.2,49153,6000,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed2,2,10.0,0.5,70.0,LiFi,2,9,10.30.1.1,10.30.1.2,49154,6001,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed2,2,10.0,0.5,70.0,LiFi,3,10,10.30.2.1,10.30.2.2,49155,6002,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed2,2,10.0,0.5,70.0,NR,1,11,1.0.0.2,7.0.0.2,49153,4000,10376,10376,0,0,10915552,1.0,9.501849997,8.501849997,10.271225207550554,2.6026032914417883,0.23173072077108434,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed2,2,10.0,0.5,70.0,NR,2,12,1.0.0.2,7.0.0.3,49154,4001,10376,10376,0,0,10915552,1.0,9.501778569,8.501778569,10.271311501620454,2.5321459363916734,0.23128322004819277,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed2,2,10.0,0.5,70.0,NR,3,13,1.0.0.2,7.0.0.4,49155,4002,10376,10376,0,0,10915552,1.0,9.501707141,8.501707141,10.271397797140375,2.4616335100231304,0.23104225812048193,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed3,3,10.0,0.5,70.0,WiFi80211ax,1,5,10.20.0.1,10.20.0.2,49153,5000,10376,2480,4203,4203,2608960,1.0,9.989778401,8.989778401,2.321712401462342,2448.0165967806447,3.3370192642194434,0.4050693909020817,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed3,3,10.0,0.5,70.0,WiFi80211ax,2,6,10.20.0.1,10.20.0.3,49154,5001,10376,2340,4207,4207,2461680,1.0,9.994781415,8.994781415,2.189429524897465,2426.740716131196,3.4765597584437797,0.40545489591364686,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed3,3,10.0,0.5,70.0,WiFi80211ax,3,7,10.20.0.1,10.20.0.4,49155,5002,10376,2252,4205,4205,2369104,1.0,9.999919426,8.999919426,2.1058890755451527,2365.679240034192,3.5805998973789426,0.4052621434078643,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed3,3,10.0,0.5,70.0,LiFi,1,8,10.30.0.1,10.30.0.2,49153,6000,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed3,3,10.0,0.5,70.0,LiFi,2,9,10.30.1.1,10.30.1.2,49154,6001,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed3,3,10.0,0.5,70.0,LiFi,3,10,10.30.2.1,10.30.2.2,49155,6002,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed3,3,10.0,0.5,70.0,NR,1,11,1.0.0.2,7.0.0.2,49153,4000,10376,10376,0,0,10915552,1.0,9.501849997,8.501849997,10.271225207550554,2.6026032914417883,0.23173072077108434,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed3,3,10.0,0.5,70.0,NR,2,12,1.0.0.2,7.0.0.3,49154,4001,10376,10376,0,0,10915552,1.0,9.501778569,8.501778569,10.271311501620454,2.5321459363916734,0.23128322004819277,0.0,MATCHED,PASS
load10p0_speed0p5_fov70p0_seed3,3,10.0,0.5,70.0,NR,3,13,1.0.0.2,7.0.0.4,49155,4002,10376,10376,0,0,10915552,1.0,9.501707141,8.501707141,10.271397797140375,2.4616335100231304,0.23104225812048193,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed1,1,10.0,3.0,40.0,WiFi80211ax,1,5,10.20.0.1,10.20.0.2,49153,5000,10376,2296,4210,4210,2415392,1.0,9.989077449,8.989077449,2.1496239307794176,2395.4190393196864,3.4897560671023964,0.40574402467232074,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed1,1,10.0,3.0,40.0,WiFi80211ax,2,6,10.20.0.1,10.20.0.3,49154,5001,10376,2480,4208,4208,2608960,1.0,9.994125479,8.994125479,2.320590261802818,2394.3305823790324,3.2577673787817667,0.4055512721665382,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed1,1,10.0,3.0,40.0,WiFi80211ax,3,7,10.20.0.1,10.20.0.4,49155,5002,10376,2296,4210,4210,2415392,1.0,9.999218506,8.999218506,2.1472015583482933,2451.3354665566203,3.4872735311546843,0.40574402467232074,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed1,1,10.0,3.0,40.0,LiFi,1,8,10.30.0.1,10.30.0.2,49153,6000,10376,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed1,1,10.0,3.0,40.0,LiFi,2,9,10.30.1.1,10.30.1.2,49154,6001,10376,398,0,0,418696,1.0,2.87687153,1.8768715299999998,1.7846549145534751,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed1,1,10.0,3.0,40.0,LiFi,3,10,10.30.2.1,10.30.2.2,49155,6002,10376,8645,0,0,9094540,1.0,9.49928433,8.49928433,8.560287804843917,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed1,1,10.0,3.0,40.0,NR,1,11,1.0.0.2,7.0.0.2,49153,4000,10376,10376,0,0,10915552,1.0,9.501849997,8.501849997,10.271225207550554,2.6026032914417883,0.23173072077108434,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed1,1,10.0,3.0,40.0,NR,2,12,1.0.0.2,7.0.0.3,49154,4001,10376,10376,0,0,10915552,1.0,9.501778569,8.501778569,10.271311501620454,2.5321459363916734,0.23128322004819277,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed1,1,10.0,3.0,40.0,NR,3,13,1.0.0.2,7.0.0.4,49155,4002,10376,10376,0,0,10915552,1.0,9.501707141,8.501707141,10.271397797140375,2.4616335100231304,0.23104225812048193,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed2,2,10.0,3.0,40.0,WiFi80211ax,1,5,10.20.0.1,10.20.0.2,49153,5000,10376,2364,4203,4203,2486928,1.0,9.992064767,8.992064767,2.2125534585798654,2417.189915203469,3.4789288104104954,0.4050693909020817,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed2,2,10.0,3.0,40.0,WiFi80211ax,2,6,10.20.0.1,10.20.0.3,49154,5001,10376,2444,4205,4205,2571088,1.0,9.997085811,8.997085811,2.2861518087170323,2443.975519044599,3.330239930822759,0.4052621434078643,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed2,2,10.0,3.0,40.0,WiFi80211ax,3,7,10.20.0.1,10.20.0.4,49155,5002,10376,2266,4208,4208,2383832,1.0,9.998874916,8.998874916,2.1192267008948384,2378.1010459977933,3.6062390401766007,0.4055512721665382,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed2,2,10.0,3.0,40.0,LiFi,1,8,10.30.0.1,10.30.0.2,49153,6000,10376,1572,0,0,1653744,1.0,3.95575793,2.95575793,4.47599306618455,0.08433000000000002,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed2,2,10.0,3.0,40.0,LiFi,2,9,10.30.1.1,10.30.1.2,49154,6001,10376,2765,0,0,2908780,1.0,4.62094833,3.62094833,6.426559530607828,0.08433,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed2,2,10.0,3.0,40.0,LiFi,3,10,10.30.2.1,10.30.2.2,49155,6002,10376,2292,0,0,2411184,1.0,4.52264433,3.5226443300000003,5.475850012936162,0.08433,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed2,2,10.0,3.0,40.0,NR,1,11,1.0.0.2,7.0.0.2,49153,4000,10376,10376,0,0,10915552,1.0,9.501849997,8.501849997,10.271225207550554,2.6026032914417883,0.23173072077108434,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed2,2,10.0,3.0,40.0,NR,2,12,1.0.0.2,7.0.0.3,49154,4001,10376,10376,0,0,10915552,1.0,9.501778569,8.501778569,10.271311501620454,2.5321459363916734,0.23128322004819277,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed2,2,10.0,3.0,40.0,NR,3,13,1.0.0.2,7.0.0.4,49155,4002,10376,10376,0,0,10915552,1.0,9.501707141,8.501707141,10.271397797140375,2.4616335100231304,0.23104225812048193,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed3,3,10.0,3.0,40.0,WiFi80211ax,1,5,10.20.0.1,10.20.0.2,49153,5000,10376,2480,4203,4203,2608960,1.0,9.989798795,8.989798795,2.3217071344921014,2448.023317330645,3.3380406994755947,0.4050693909020817,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed3,3,10.0,3.0,40.0,WiFi80211ax,2,6,10.20.0.1,10.20.0.3,49154,5001,10376,2340,4207,4207,2461680,1.0,9.994801838,8.994801838,2.189424553724115,2426.7460389346156,3.475918117144079,0.40545489591364686,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed3,3,10.0,3.0,40.0,WiFi80211ax,3,7,10.20.0.1,10.20.0.4,49155,5002,10376,2252,4205,4205,2369104,1.0,9.99993986,8.99993986,2.1058842942090505,2365.685921444494,3.5795422265659704,0.4052621434078643,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed3,3,10.0,3.0,40.0,LiFi,1,8,10.30.0.1,10.30.0.2,49153,6000,10376,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed3,3,10.0,3.0,40.0,LiFi,2,9,10.30.1.1,10.30.1.2,49154,6001,10376,7925,0,0,8337100,1.0,7.84859633,6.84859633,9.738754744214862,0.08433,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed3,3,10.0,3.0,40.0,LiFi,3,10,10.30.2.1,10.30.2.2,49155,6002,10376,5305,0,0,5580860,1.0,7.88054513,6.88054513,6.488857954776615,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed3,3,10.0,3.0,40.0,NR,1,11,1.0.0.2,7.0.0.2,49153,4000,10376,10376,0,0,10915552,1.0,9.501849997,8.501849997,10.271225207550554,2.606014319776407,0.23300094920481929,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed3,3,10.0,3.0,40.0,NR,2,12,1.0.0.2,7.0.0.3,49154,4001,10376,10376,0,0,10915552,1.0,9.501778569,8.501778569,10.271311501620454,2.5326691214340786,0.2317092109879518,0.0,MATCHED,PASS
load10p0_speed3p0_fov40p0_seed3,3,10.0,3.0,40.0,NR,3,13,1.0.0.2,7.0.0.4,49155,4002,10376,10376,0,0,10915552,1.0,9.501707141,8.501707141,10.271397797140375,2.4621360431765615,0.23146136443373497,0.0,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed1,1,10.0,3.0,70.0,WiFi80211ax,1,5,10.20.0.1,10.20.0.2,49153,5000,10376,2296,4210,4210,2415392,1.0,9.989077449,8.989077449,2.1496239307794176,2395.4190393196864,3.4897560671023964,0.40574402467232074,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed1,1,10.0,3.0,70.0,WiFi80211ax,2,6,10.20.0.1,10.20.0.3,49154,5001,10376,2480,4208,4208,2608960,1.0,9.994125479,8.994125479,2.320590261802818,2394.3305823790324,3.2577673787817667,0.4055512721665382,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed1,1,10.0,3.0,70.0,WiFi80211ax,3,7,10.20.0.1,10.20.0.4,49155,5002,10376,2296,4210,4210,2415392,1.0,9.999218506,8.999218506,2.1472015583482933,2451.3354665566203,3.4872735311546843,0.40574402467232074,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed1,1,10.0,3.0,70.0,LiFi,1,8,10.30.0.1,10.30.0.2,49153,6000,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed1,1,10.0,3.0,70.0,LiFi,2,9,10.30.1.1,10.30.1.2,49154,6001,10376,8569,0,0,9014588,1.0,8.25164273,7.25164273,9.944878241402275,0.08433,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed1,1,10.0,3.0,70.0,LiFi,3,10,10.30.2.1,10.30.2.2,49155,6002,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed1,1,10.0,3.0,70.0,NR,1,11,1.0.0.2,7.0.0.2,49153,4000,10376,10376,0,0,10915552,1.0,9.501849997,8.501849997,10.271225207550554,2.6026032914417883,0.23173072077108434,0.0,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed1,1,10.0,3.0,70.0,NR,2,12,1.0.0.2,7.0.0.3,49154,4001,10376,10376,0,0,10915552,1.0,9.501778569,8.501778569,10.271311501620454,2.5321459363916734,0.23128322004819277,0.0,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed1,1,10.0,3.0,70.0,NR,3,13,1.0.0.2,7.0.0.4,49155,4002,10376,10376,0,0,10915552,1.0,9.501707141,8.501707141,10.271397797140375,2.4616335100231304,0.23104225812048193,0.0,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed2,2,10.0,3.0,70.0,WiFi80211ax,1,5,10.20.0.1,10.20.0.2,49153,5000,10376,2364,4203,4203,2486928,1.0,9.992064767,8.992064767,2.2125534585798654,2417.189915203469,3.4789288104104954,0.4050693909020817,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed2,2,10.0,3.0,70.0,WiFi80211ax,2,6,10.20.0.1,10.20.0.3,49154,5001,10376,2444,4205,4205,2571088,1.0,9.997085811,8.997085811,2.2861518087170323,2443.975519044599,3.330239930822759,0.4052621434078643,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed2,2,10.0,3.0,70.0,WiFi80211ax,3,7,10.20.0.1,10.20.0.4,49155,5002,10376,2266,4208,4208,2383832,1.0,9.998874916,8.998874916,2.1192267008948384,2378.1010459977933,3.6062390401766007,0.4055512721665382,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed2,2,10.0,3.0,70.0,LiFi,1,8,10.30.0.1,10.30.0.2,49153,6000,10376,10376,0,0,10915552,1.0,9.49928433,8.49928433,10.27432576784968,0.08432999999999999,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed2,2,10.0,3.0,70.0,LiFi,2,9,10.30.1.1,10.30.1.2,49154,6001,10376,6587,0,0,6929524,1.0,6.39533553,5.39533553,10.27483679036362,0.08433,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed2,2,10.0,3.0,70.0,LiFi,3,10,10.30.2.1,10.30.2.2,49155,6002,10376,7664,0,0,8062528,1.0,8.26229233,7.262292329999999,8.881524051786553,0.08433,0.0,0.0,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed2,2,10.0,3.0,70.0,NR,1,11,1.0.0.2,7.0.0.2,49153,4000,10376,10376,0,0,10915552,1.0,9.501849997,8.501849997,10.271225207550554,2.6026032914417883,0.23173072077108434,0.0,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed2,2,10.0,3.0,70.0,NR,2,12,1.0.0.2,7.0.0.3,49154,4001,10376,10376,0,0,10915552,1.0,9.501778569,8.501778569,10.271311501620454,2.5321459363916734,0.23128322004819277,0.0,MATCHED,PASS
load10p0_speed3p0_fov70p0_seed2,2,10.0,3.0,70.0,NR,3,13,1.0.0.2,7.0.0.4,49155,4002,10376,10376,0,0,10915552,1.0,9.501707141,8.501707141,10.271397797140375,2.4616335100231304,0.23104225812048193,0.0,MATCHED,PASS
